,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,tweet_urls,text_hi,hashtags,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,Unnamed: 21,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
26,1465439698793508870,CDCDirector,426909329.0,1.0,USA,"CDC is updating its recommendation on #COVID19 vaccinations: everyone 18 yrs &amp; older should get booster shot. We have much to learn about #OmicronVariant, but we do know that COVID-19 vaccines are our best tool to avoid serious illness &amp; hospitalization.  https://t.co/JvSr1hQoqy https://t.co/SWok2Jas4P",en,"CDC is updating its recommendation on vaccinations: everyone yrs &amp; older should get booster shot. We have much to learn about , but we do know that COVID-19 vaccines are our best tool to avoid serious illness &amp; hospitalization.",,2021-11-29T22:00:00Z,,['https://t.co/JvSr1hQoqy'],,"['COVID19', 'OmicronVariant']",,-0.99805,-0.9965,-0.9996,No thanks. You can give mine to someone else who wants it. I had COVID and it wasnt that bad. No shots for me.,How long does the booster efficacy last?,2,,Tweet26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.46,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
27,1468229057871372288,HLGatell,1.154180084078502e+18,1.0,Mexico,No se requiere registro previo. Únicamente deberán presentar identificación oficial que acredite su edad. En cada entidad la Brigada Correcaminos anunciará los lugares y fechas específicas de aplicación de dosis. 3/3,es,,,2021-12-07T15:00:00Z,,,,,No se requiere registro previo. nicamente debern presentar identificacin oficial que acredite su edad. En cada entidad la Brigada Correcaminos anunciar los lugares y fechas especficas de aplicacin de dosis. /3,-0.547477777777778,0.9896,-0.9999,"Con lo mal que haz hecho todo, con qu derecho te sientes para seguir diciendo nada. Deberas renunciar y dejar tu puesto a alguien capacitado o con dignidad suficiente para que exponga lo que en realidad se necesita y no nada ms siga rdenes de quien no sabe de esto",Esperemos se acelere esto,9,,Tweet27,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
28,1468290741822652421,lopezobrador_,82119937.0,1.0,Mexico,Plan de apoyo a Nayarit https://t.co/aCSyZO8zO4,es,,,2021-12-07T19:00:00Z,,['https://t.co/aCSyZO8zO4'],,,Plan de apoyo a Nayarit,0.134330769230769,0.9981,-1.0,Que madreado se ve este pinche viejo inepto. Lo bueno es que ya est muy cerca de terminar el ciclo. aos hijo de tu puta madre.,Deberan presentarnos a nuestros interpretes de seas en una maanera porque la verdad son dignos de ser reconocidos. Me encanta que cada uno tiene su estilo. Que tal que en las escuelas enseen lenguaje de seas.,26,,Tweet28,0.02,0.02,0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
29,1468306322592518148,CDCDirector,426909329.0,1.0,USA,"We are seeing +100k #COVID19 cases per day in the U.S. Last week, over 99% were #DeltaVariant. At least 19 states have confirmed cases of #OmicronVariant. We must act together to address current cases and prepare for the possibility of more Omicron https://t.co/3ln8b8QlAD. https://t.co/jNBdMicv1i",en,"We are seeing +100k cases per day in the U.S. Last week, over % were . At least states have confirmed cases of . We must act together to address current cases and prepare for the possibility of more Omicron .",,2021-12-07T20:00:00Z,,['https://t.co/3ln8b8QlAD'],,"['COVID19', 'DeltaVariant', 'OmicronVariant']",,0.0696818181818182,0.9991,-1.0,Why is Fauci still working...he should retire it's time to bring in younger doctors. Fauci is too old and at this point too political.,Omicron is better than Delta.,11,,Tweet29,0.38,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
30,1468333247675437061,JoeBiden,939091.0,1.0,USA,"Since I was sworn in on January 20, our economy has created nearly 6 million new jobs—a record for a new president. https://t.co/Q0C99vrJYI",en,"Since I was sworn in on January , our economy has created nearly million new jobsa record for a new president.",,2021-12-07T22:00:00Z,,,,,,-0.632124096385542,0.9988,-1.0,"This tweet is no better than the media propaganda we see and hate everyday. There are several statistics behind this that skew the numbers and you know it. Like, how many jobs were relinquished before? Faith in our government has fallen and been falling for decades.",Great job!,83,,Tweet30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
31,1468562415059181571,RahulGandhi,3171712086.0,1.0,India,I extend my condolences to the family of Gen Bipin Rawat and his wife.  This is an unprecedented tragedy and our thoughts are with their family in this difficult time.  Heartfelt condolences also to all others who lost their lives.   India stands united in this grief.,en,I extend my condolences to the family of Gen Bipin Rawat and his wife. This is an unprecedented tragedy and our thoughts are with their family in this difficult time. Heartfelt condolences also to all others who lost their lives. India stands united in this grief.,,2021-12-08T13:00:00Z,,,,,,0.118933766233766,0.9997,-1.0,"Old choppers needs replacements but today's MI V5. Have a look, such possibilty is MI V5 which crashed today morning. No fog, no rain, no bad weather or windy.. crashed and went down the ditch. Landed on its belly, not holding aback, could be poss.","pappu , BC Gen Rawat ...",616,,Tweet31,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time,4,"family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time"
32,1468562415059181571,RahulGandhi,3171712086.0,1.0,India,I extend my condolences to the family of Gen Bipin Rawat and his wife.  This is an unprecedented tragedy and our thoughts are with their family in this difficult time.  Heartfelt condolences also to all others who lost their lives.   India stands united in this grief.,en,I extend my condolences to the family of Gen Bipin Rawat and his wife. This is an unprecedented tragedy and our thoughts are with their family in this difficult time. Heartfelt condolences also to all others who lost their lives. India stands united in this grief.,,2021-12-08T13:00:00Z,,,,,,0.118933766233766,0.9997,-1.0,Who is responsible for this accident?? Please stop using cheap Russian made aircraft and ill trained pilots..,"pappu , BC Gen Rawat ...",616,,Tweet32,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time,4,"family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time"
33,1468563440373415936,AmitShah,1447949844.0,1.0,India,"A very sad day for the nation as we have lost our CDS, General Bipin Rawat Ji in a very tragic accident. He was one of the bravest soldiers, who has served the motherland with utmost devotion. His exemplary contributions &amp; commitment cannot be put into words. I am deeply pained.",en,"A very sad day for the nation as we have lost our CDS, General Bipin Rawat Ji in a very tragic accident. He was one of the bravest soldiers, who has served the motherland with utmost devotion. His exemplary contributions &amp; commitment cannot be put into words. I am deeply pained.",,2021-12-08T13:00:00Z,,,,,,0.4679,0.9923,-0.9991,"Pls do not look at this as a purely Chinese hand , foreign agents ganged up together to depose trump,to spread COVID,to topple govt. don't be surprised if the same happens in India .A top official of India has died mysteriously and immediately the left cabal becomes active.",Very TrueThe Entire Nation has deeply saddened by this tragic Accident .,6,,Tweet33,0.01,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.55,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
34,1468563516789387268,AmitShah,1447949844.0,1.0,India,I also express my deepest condolences on the sad demise of Mrs Madhulika Rawat and 11 other Armed Forces personnel. My thoughts are with the bereaved families. May God give them the strength to bear this tragic loss.  Praying for the speedy recovery of Gp Capt Varun Singh.,en,I also express my deepest condolences on the sad demise of Mrs Madhulika Rawat and other Armed Forces personnel. My thoughts are with the bereaved families. May God give them the strength to bear this tragic loss.Praying for the speedy recovery of Gp Capt Varun Singh.,,2021-12-08T13:00:00Z,['xp'],,,,,0.8433,0.9902,0.6083,"We want online exam , honourable",Me Hony SM Jai Singh Home Minister Sahib se anurodh karata hun ki Delhi ki Janta aur Delhi ki present Govt jo sena dwara kiye gaye surgical strike ka sabut mangati hai ke ander Desh Bhakti kya hai ye sikhane ke liye Delhi ke maximum Roads par ghumane ke baad antim kriya karain.,3,,Tweet34,0.01,0.01,0.01,0.01,0.33,0.01,0.58,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
35,1468583956488634372,DrTedros,189868631.0,1.0,USA,"Thank you @Dr_HamidJafari for sharing this incredible memory. I thank @Rotary and Rotarians, and all #healthworkers in Pakistan and Afghanistan for helping us to reach the last mile and #EndPolio for good. Together, we will make this dream come true! https://t.co/Oar1ACSJ8z",en,"Thank you for sharing this incredible memory. I thank and Rotarians, and all in Pakistan and Afghanistan for helping us to reach the last mile and for good. Together, we will make this dream come true!","['Dr_HamidJafari', 'Rotary']",2021-12-08T14:00:00Z,,['https://t.co/Oar1ACSJ8z'],,"['healthworkers', 'EndPolio']",,-0.885833333333333,-0.6577,-0.9999,Junta that destroyed health facilities.NoMore,remove this criminal group mind,3,,Tweet35,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.01,13,13,que,https,del,por,thank,muchas,grave,sexenio,sharing,helping,13,"que,https,del,por,thank,muchas,grave,sexenio,sharing,helping"
36,1468584377533693953,lopezobrador_,82119937.0,1.0,Mexico,"Conferencia de prensa matutina, desde Tepic, Nayarit https://t.co/y1nV9vFJE2",ca,,,2021-12-08T14:00:00Z,,['https://t.co/y1nV9vFJE2'],,,,-0.250136,0.9997,-1.0,"El pas cada da est peor, nos llevaste al desPeadero",As la me defiendas compadre!!,75,,Tweet36,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
37,1468584377533693953,lopezobrador_,82119937.0,1.0,Mexico,"Conferencia de prensa matutina, desde Tepic, Nayarit https://t.co/y1nV9vFJE2",ca,,,2021-12-08T14:00:00Z,,['https://t.co/y1nV9vFJE2'],,,,-0.250136,0.9997,-1.0,"Si no sabe hacer su trabajo, por qu la tiene ah ?Y como pones en vergenza a tu equipo ?Eres un incompetente , miserable y mediocre.Renuncia !",As la me defiendas compadre!!,75,,Tweet37,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
38,1468658645395255298,CDCgov,146569971.0,1.0,USA,CDC recommends everyone ages 18 years and older get a #COVID19 booster shot.  The risk of severe COVID-19 illness increases with age. Get a booster when it’s time.  More: https://t.co/WfODlel1A7. https://t.co/5NxxA0UDb4,en,CDC recommends everyone ages years and older get a booster shot.The risk of severe COVID-19 illness increases with age. Get a booster when its time.More: .,,2021-12-08T19:00:00Z,,['https://t.co/WfODlel1A7'],,['COVID19'],,-0.650316666666667,0.9607,-1.0,The vaccine and booster alone strategy is not working. Vaccines and boosters are key but we need a multilayered approach. Please add mask mandates also.,You don't need an overpaid CDC doctor to tell you how to take care of yourself.,6,,Tweet38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.5,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
39,1468733644336422916,JoeBiden,939091.0,1.0,USA,Americans that require insulin should not have to suffer and sacrifice just to get a drug that costs a few dollars to make.   The Build Back Better Act will cap insulin at $35 a month. https://t.co/Ox0att5OYa,en,Americans that require insulin should not have to suffer and sacrifice just to get a drug that costs a few dollars to make. The Build Back Better Act will cap insulin at $35 a month.,,2021-12-09T00:00:00Z,,,,,,-0.265034579439252,0.9987,-1.0,"So tired of this, if you got the power to lower insulin &amp; other drugs prices that people need, then DO IT, dont hold the people in need hostage to vote your BBB bill just to get cheaper medication.. its pathetic &amp; blackmail.",Really riding this one good detail,107,,Tweet39,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
40,1468895962718302214,RahulGandhi,3171712086.0,1.0,India,"अपना देश महान है, यहाँ सत्याग्रही किसान है!  सत्य की इस जीत में हम शहीद अन्नदाताओं को भी याद करते हैं।  #FarmersProtest #SatyaKiJeet https://t.co/L1JeJ8Tf1N",hi,,,2021-12-09T11:00:00Z,,,", !","['FarmersProtest', 'SatyaKiJeet']",,0.178327074235808,0.9992,-0.9999,bhai mai tere marne ka intzar kar rha hu jis tu marega na us din sabko party dunga,Jai jawan jai kisan,229,,Tweet40,0.02,0.02,0.69,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2,2,https,dose,covid19,2nd,biontech,vaccines,months,pfizer,hospitalization,antibody,2,"https,dose,covid19,2nd,biontech,vaccines,months,pfizer,hospitalization,antibody"
41,1468930374348722188,lopezobrador_,82119937.0,1.0,Mexico,"La política es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/4cxnYP6fSz",es,,,2021-12-09T13:00:00Z,,['https://t.co/4cxnYP6fSz'],,,"La poltica es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional",-0.228018947368421,0.9994,-1.0,Lame s,"por la , bravo por , ya puede recibir los aplausos tambin de , el lder supremo de los narcos en el pas",95,,Tweet41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia,7,"https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia"
42,1468930374348722188,lopezobrador_,82119937.0,1.0,Mexico,"La política es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/4cxnYP6fSz",es,,,2021-12-09T13:00:00Z,,['https://t.co/4cxnYP6fSz'],,,"La poltica es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional",-0.228018947368421,0.9994,-1.0,Tenemos una epidemia de estupidez,"por la , bravo por , ya puede recibir los aplausos tambin de , el lder supremo de los narcos en el pas",95,,Tweet42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia,7,"https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia"
