id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1461797688358363138,CDCgov,146569971,True,USA,"The latest CDC #FluView report shows seasonal flu activity is low, but picking up in the U.S., mostly among children and young adults. Protect yourself and your family with a #FluVaccine. Find one near you: https://t.co/657rmm2TKo. https://t.co/sE1x3alDDX",en,"The latest CDC report shows seasonal flu activity is low, but picking up in the U.S., mostly among children and young adults. Protect yourself and your family with a . Find one near you: .","['FluView', 'FluVaccine']",['https://t.co/657rmm2TKo'],2021-11-19T21:00:00Z,,,,
1461786453105643523,CDCgov,146569971,True,USA,"#Travel requirements for all passengers traveling to the United States by air have changed, including requirements for #COVID19 testing and vaccination. Learn more about the new requirements: https://t.co/lLA0KG4QNX. #CDC https://t.co/leFf9SkqK7",en,"requirements for all passengers traveling to the United States by air have changed, including requirements for testing and vaccination. Learn more about the new requirements: .","['Travel', 'COVID19', 'CDC']",['https://t.co/lLA0KG4QNX'],2021-11-19T20:00:00Z,,,,
1461778821355642880,CDCgov,146569971,True,USA,"#AntibioticResistance is a #OneHealth challenge. Learn how using antifungals in the environment &amp; to treat people contributes to azole-resistant Aspergillus, which can cause life-threatening infections in people with weakened immune systems. https://t.co/Xitp00rW7i #USAAW21 https://t.co/v32GT2IH5G",en,"is a challenge. Learn how using antifungals in the environment &amp; to treat people contributes to azole-resistant Aspergillus, which can cause life-threatening infections in people with weakened immune systems.","['AntibioticResistance', 'OneHealth', 'USAAW21']",['https://t.co/Xitp00rW7i'],2021-11-19T20:00:00Z,,,,
1461771338583003153,CDCgov,146569971,True,USA,"A @CDCMMWR report looking at 1.2+ million deliveries found that although stillbirths were uncommon, compared with pregnant women without #COVID19, pregnant women with COVID-19 were 4x as likely to have a stillbirth. Read more: https://t.co/wwW0tD7Of6. https://t.co/WCPzOIUQjH",en,"A report looking at + million deliveries found that although stillbirths were uncommon, compared with pregnant women without , pregnant women with COVID-19 were x as likely to have a stillbirth. Read more: .",['COVID19'],['https://t.co/wwW0tD7Of6'],2021-11-19T19:00:00Z,,['CDCMMWR'],,
1461758685173198849,CDCgov,146569971,True,USA,".@CDCMMWR finds #COVID19 deaths after infection during pregnancy rose in MS after Delta variant emerged. None of women who died were fully vaccinated. If you are pregnant or trying to be, get vaccinated to help prevent severe COVID-19 &amp; protect your baby: https://t.co/eeEd7qKsHG. https://t.co/JNviRZoKYT",en,". finds deaths after infection during pregnancy rose in MS after Delta variant emerged. None of women who died were fully vaccinated. If you are pregnant or trying to be, get vaccinated to help prevent severe COVID-19 &amp; protect your baby: .",['COVID19'],['https://t.co/eeEd7qKsHG'],2021-11-19T18:00:00Z,,['CDCMMWR'],,
1461742951835525123,CDCgov,146569971,True,USA,New @CDCMMWR report gives insight into #AIAN #homicide. Using these important National Violent Death Reporting System (#NVDRS) data with AI/AN community and cultural traditions can help shape effective violence prevention efforts. Learn more: https://t.co/PLb6m2X8SB. https://t.co/lG5KkyEhuA,en,New report gives insight into . Using these important National Violent Death Reporting System () data with AI/AN community and cultural traditions can help shape effective violence prevention efforts. Learn more: .,"['AIAN', 'homicide', 'NVDRS']",['https://t.co/PLb6m2X8SB'],2021-11-19T17:00:00Z,,['CDCMMWR'],,
1461726065429299201,CDCgov,146569971,True,USA,"The #COVID19 level of community transmission in the U.S. remains high &amp; cases are increasing.
As of November 18, the 7-day average of daily new cases was 88,482, a 16.1% increase from the previous week. 
Get vaccinated!
More: https://t.co/iSLwhCwlZ2. https://t.co/d8FDVZ5LDR",en,"The level of community transmission in the U.S. remains high &amp; cases are increasing.As of November , the -day average of daily new cases was , a % increase from the previous week. Get vaccinated!More: .",['COVID19'],['https://t.co/iSLwhCwlZ2'],2021-11-19T16:00:00Z,,,,
1461442358789251074,CDCgov,146569971,True,USA,"Sometimes kids get very sick from illnesses related to #COVID19. Multisystem inflammatory syndrome in children (MIS-C) is serious and can affect children &amp; adolescents who had COVID-19. Get kids ages 5+ years a COVID-19 vaccine to help protect them.

More: https://t.co/7pp3NjDWVa https://t.co/oW0hTWeNQs",en,Sometimes kids get very sick from illnesses related to . Multisystem inflammatory syndrome in children (MIS-C) is serious and can affect children &amp; adolescents who had COVID-19. Get kids ages + years a COVID-19 vaccine to help protect them.More:,['COVID19'],['https://t.co/7pp3NjDWVa'],2021-11-18T21:00:00Z,,,,
1461435314531180548,CDCgov,146569971,True,USA,"Today is #RuralHealthDay! To improve adult vaccination coverage in rural communities, CDC is partnering with @USDA_NIFA – along with #landgrant universities and the #CoopExt system across the country in this effort. Learn more: https://t.co/OgvDE5iPHJ. https://t.co/8VzR6sfPpz",en,"Today is ! To improve adult vaccination coverage in rural communities, CDC is partnering with along with universities and the system across the country in this effort. Learn more: .","['RuralHealthDay', 'landgrant', 'CoopExt']",['https://t.co/OgvDE5iPHJ'],2021-11-18T21:00:00Z,,['USDA_NIFA'],,
1461427754965082120,CDCgov,146569971,True,USA,A new @CDCMMWR finds 9 of 10 adults ages 18-29 years with diabetes delayed medical care during the #COVID19 pandemic &amp; 2 in 5 struggled to access medications. They also were less likely to plan to get vaccinated. Learn more: https://t.co/mKkwaarKOZ. https://t.co/jsDMfiyZgL,en,A new finds of adults ages -29 years with diabetes delayed medical care during the pandemic &amp; in struggled to access medications. They also were less likely to plan to get vaccinated. Learn more: .,['COVID19'],['https://t.co/mKkwaarKOZ'],2021-11-18T20:00:00Z,,['CDCMMWR'],,
1461420449733218317,CDCgov,146569971,True,USA,"A new @CDCMMWR shows fully vaccinated people are at least 3x less likely to be infected with #COVID19. Among those with COVID-19, fully vaccinated people were half as likely to need emergency care or hospitalization, &amp; 7x less likely to die from COVID-19. https://t.co/WFrVYx5ouO https://t.co/kWYiQxrqRt",en,"A new shows fully vaccinated people are at least x less likely to be infected with . Among those with COVID-19, fully vaccinated people were half as likely to need emergency care or hospitalization, &amp; x less likely to die from COVID-19.",['COVID19'],['https://t.co/WFrVYx5ouO'],2021-11-18T20:00:00Z,,['CDCMMWR'],,
1461410134475907078,CDCgov,146569971,True,USA,"New @CDCMMWR finds that the @ncdhhs used phone calls and digital notifications to notify half of all people with positive #COVID19 results to the agency within 24 hours, whereas phone calls alone just reached 1 in 6 people. Learn more: https://t.co/lD1q65slex. https://t.co/owwJreRoNy",en,"New finds that the used phone calls and digital notifications to notify half of all people with positive results to the agency within hours, whereas phone calls alone just reached in people. Learn more: .",['COVID19'],['https://t.co/lD1q65slex'],2021-11-18T19:00:00Z,,"['CDCMMWR', 'ncdhhs']",,
1461396291972386821,CDCgov,146569971,True,USA,"A new @CDCMMWR report shows that when COVID-19 cases increase and ICU beds fill up, excess deaths from all causes occur in the next few weeks. Vaccination and other prevention measures are key to preventing big increases in COVID-19 cases. Learn more: https://t.co/MamoYeuQKg. https://t.co/8SJ8cGGmRm",en,"A new report shows that when COVID-19 cases increase and ICU beds fill up, excess deaths from all causes occur in the next few weeks. Vaccination and other prevention measures are key to preventing big increases in COVID-19 cases. Learn more: .",,['https://t.co/MamoYeuQKg'],2021-11-18T18:00:00Z,,['CDCMMWR'],,
1461371136529379328,CDCgov,146569971,True,USA,"#HCPs: Attend today’s COCA Call from 2–3 p.m. EST: What Clinicians, Pharmacists, and Public Health Partners Need to Know about Antibiotic Prescribing and #COVID19. Learn more: https://t.co/18QKfSc9Zz. https://t.co/XrDC4XSzfU",en,": Attend todays COCA Call from p.m. EST: What Clinicians, Pharmacists, and Public Health Partners Need to Know about Antibiotic Prescribing and . Learn more: .","['HCPs', 'COVID19']",['https://t.co/18QKfSc9Zz'],2021-11-18T17:00:00Z,,,,
1461363695460651026,CDCgov,146569971,True,USA,"Thank you for joining today’s #WAAW Twitter Storm! We discussed #AntibioticResistance, appropriate #antibiotic use, and how #COVID19 has affected both. To read the latest data on COVID-19 and #AR, visit: https://t.co/sXDiwvjrzD. https://t.co/4vjVGy027i",en,"Thank you for joining todays Twitter Storm! We discussed , appropriate use, and how has affected both. To read the latest data on COVID-19 and , visit: .","['WAAW', 'AntibioticResistance', 'antibiotic', 'COVID19', 'AR']",['https://t.co/sXDiwvjrzD'],2021-11-18T16:00:00Z,['XD'],,,
1461361067175518222,CDCgov,146569971,True,USA,"Each year, at least 28% of abx are prescribed unnecessarily in doctors’ offices &amp; ERs. Abx do NOT treat viruses, like those that cause #COVID19. Talk with your #HCP about how to feel better when abx are not needed. https://t.co/o7M3klo7Gw
#AntibioticResistance #WAAW https://t.co/SR83rnlOgi",en,"Each year, at least % of abx are prescribed unnecessarily in doctors offices &amp; ERs. Abx do NOT treat viruses, like those that cause . Talk with your about how to feel better when abx are not needed.","['COVID19', 'HCP', 'AntibioticResistance', 'WAAW']",['https://t.co/o7M3klo7Gw'],2021-11-18T16:00:00Z,,,,
1461358540245782539,CDCgov,146569971,True,USA,HCPs: the latest data on #COVID19 &amp; #AntibioticResistance shows patients with COVID-19 may be more susceptible to getting a secondary bacterial or fungal infection while hospitalized. Take steps to protect your patients. https://t.co/XcI6KI79yJ #WAAW,en,HCPs: the latest data on &amp; shows patients with COVID-19 may be more susceptible to getting a secondary bacterial or fungal infection while hospitalized. Take steps to protect your patients.,"['COVID19', 'AntibioticResistance', 'WAAW']",['https://t.co/XcI6KI79yJ'],2021-11-18T16:00:00Z,,,,
1461353513137553422,CDCgov,146569971,True,USA,"Antibiotics are critical tools for treating serious infections, but when abx aren’t needed—like for #COVID19—they won’t help you, &amp; the side effects could cause harm. Talk to your HCP about the best treatment for your illness. https://t.co/SSwHzin9zq
#AntibioticResistance #WAAW https://t.co/15C8aeexTz",en,"Antibiotics are critical tools for treating serious infections, but when abx arent neededlike for wont help you, &amp; the side effects could cause harm. Talk to your HCP about the best treatment for your illness.","['COVID19', 'AntibioticResistance', 'WAAW']",['https://t.co/SSwHzin9zq'],2021-11-18T15:00:00Z,,,,
1461349742592462858,CDCgov,146569971,True,USA,#AntibioticResistance is still a #PublicHealth threat during the #COVID19 pandemic. CDC experts are closely monitoring the possible effects of COVID-19 on the national state of AR &amp; antibiotic use. Read more: https://t.co/sXDiwvjrzD. #WAAW https://t.co/6J6wRoSdGo,en,is still a threat during the pandemic. CDC experts are closely monitoring the possible effects of COVID-19 on the national state of AR &amp; antibiotic use. Read more: .,"['AntibioticResistance', 'PublicHealth', 'COVID19', 'WAAW']",['https://t.co/sXDiwvjrzD'],2021-11-18T15:00:00Z,"['XD', 'xp']",,,
1461348550298587140,CDCgov,146569971,True,USA,Welcome to CDC’s global Twitter Storm!  We’ll be sharing facts about #antibiotic use and antibiotic resistance. Please retweet and use the official hashtags #WAAW and #AntibioticResistance to join the conversation. Let’s get started! https://t.co/h4ted9OfKE,en,Welcome to CDCs global Twitter Storm! Well be sharing facts about use and antibiotic resistance. Please retweet and use the official hashtags and to join the conversation. Lets get started!,"['antibiotic', 'WAAW', 'AntibioticResistance']",,2021-11-18T15:00:00Z,,,,
1461333432701800454,CDCgov,146569971,True,USA,"In 1 hour, join CDC &amp; global partners for a Twitter Storm at 10 AM EST! Use #AntibioticResistance &amp; #WAAW to spread the word about abx resistance &amp; appropriate abx prescribing &amp; use. Share these #BeAntibioticsAware sample posts: https://t.co/NWIFVRMCxG. https://t.co/Mw0RqTiie3",en,"In hour, join CDC &amp; global partners for a Twitter Storm at AM EST! Use &amp; to spread the word about abx resistance &amp; appropriate abx prescribing &amp; use. Share these sample posts: .","['AntibioticResistance', 'WAAW', 'BeAntibioticsAware']",['https://t.co/NWIFVRMCxG'],2021-11-18T14:00:00Z,,,,
1461092680017096710,CDCgov,146569971,True,USA,"As of November 15, national forecasts predict 260,000–1,100,000 new #COVID19 cases will likely be reported during the week ending December 11. More: https://t.co/7AP4I3S9PU. https://t.co/fs3ZGDbeAa",en,"As of November , national forecasts predict new cases will likely be reported during the week ending December . More: .",['COVID19'],['https://t.co/7AP4I3S9PU'],2021-11-17T22:00:00Z,,,,
